,pair_id,Overall
2537,1567581968_1603530052,3.5369582176208496
2538,1500474360_1500776230,1.7566605806350708
2539,1496582557_1585768921,3.213409423828125
2540,1498357093_1570256671,3.427481174468994
2541,1571195649_1556703461,3.120605945587158
2542,1590325730_1529033814,3.5237255096435547
2543,1621657765_1622378617,2.051027297973633
2544,1616195547_1530412892,2.918614625930786
2545,1550979601_1551032408,1.4678339958190918
2546,1623333872_1532421007,2.51567006111145
2547,1524140545_1525538606,1.3055404424667358
2548,1531902814_1610666325,3.428925037384033
2549,1642028376_1578356585,2.934115409851074
2550,1636563541_1526133191,3.5303831100463867
2551,1603711738_1603690382,1.8261995315551758
2552,1630760200_1612139508,2.3908510208129883
2553,1567839354_1571319513,3.018514633178711
2554,1616839586_1578887965,3.2014245986938477
2555,1617180804_1577871775,3.0104949474334717
2556,1562081284_1562285499,2.1819915771484375
2557,1503876169_1608983066,2.8139069080352783
2558,1618774655_1618772368,1.6008507013320923
2559,1615280442_1615135236,1.5273759365081787
2560,1580194175_1583297352,3.269382953643799
2561,1486535061_1486474205,1.4138386249542236
2562,1527074223_1529766070,2.6961376667022705
2563,1618701968_1605982114,2.5323386192321777
2564,1591815242_1549553011,2.1853127479553223
2565,1614641165_1517692565,3.2947888374328613
2566,1633181025_1623444325,3.2361350059509277
2567,1647573939_1514297211,3.364541530609131
2568,1551592575_1602671636,2.3517115116119385
2569,1647235853_1644673235,2.3522324562072754
2570,1637545400_1773483365,2.9764392375946045
2571,1561094323_1607604269,2.637824535369873
2572,1640409896_1503575549,2.3082056045532227
2573,1484493888_1521650042,3.4747610092163086
2574,1515321012_1515002323,1.366101861000061
2575,1495679779_1523979276,3.37190318107605
2576,1493450673_1577708327,3.20188570022583
2577,1564272308_1632928742,3.4851837158203125
2578,1564510964_1558580688,2.6675307750701904
2579,1621130860_1621465554,1.8875458240509033
2580,1488673051_1531902390,1.4018089771270752
2581,1588090192_1590800037,1.352527141571045
2582,1579159136_1583106009,3.2512624263763428
2583,1517075634_1484537060,3.385594606399536
2584,1639589553_1544860223,1.7343928813934326
2585,1624143940_1644728358,3.298975706100464
2586,1604879190_1604674392,1.398005723953247
2587,1542132559_1548072549,2.2798664569854736
2588,1573222817_1518198280,3.370659589767456
2589,1592304334_1604597125,3.5319926738739014
2590,1568771611_1584393123,2.9061574935913086
2591,1557497936_1557555658,2.9672205448150635
2592,1638499117_1638410452,2.830596923828125
2593,1540345429_1555156123,2.6248252391815186
2594,1609482007_1608249111,2.8821868896484375
2595,1568803212_1558893695,1.425280213356018
2596,1622200723_1551439641,3.530848264694214
2597,1587789383_1588602255,1.2822659015655518
2598,1577064644_1577091620,1.7573515176773071
2599,1536285267_1534550866,2.6546192169189453
2600,1553385550_1548191955,2.240689992904663
2601,1618931126_1757846484,2.9637064933776855
2602,1525535914_1526358060,2.9348039627075195
2603,1493531934_1495723068,2.215456008911133
2604,1539075233_1540279039,1.2829533815383911
2605,1509835163_1554219626,2.7813236713409424
2606,1589447861_1589398381,1.3504559993743896
2607,1518830996_1592978332,2.7301108837127686
2608,1538278217_1491331350,3.078723430633545
2609,1631090616_1512237882,1.7213352918624878
2610,1632809392_1564355114,3.082446813583374
2611,1601487138_1608107823,1.851413369178772
2612,1645216530_1634929934,2.2547035217285156
2613,1605372831_1622337478,3.2491164207458496
2614,1609853819_1609817856,2.4555165767669678
2615,1620506708_1546595580,1.8147575855255127
2616,1642426440_1628977648,1.5716041326522827
2617,1612525058_1611701205,2.9863791465759277
2618,1635430151_1635414436,2.4357094764709473
2619,1516068044_1617822308,2.036769390106201
2620,1514661055_1508796560,1.5655776262283325
2621,1631999222_1624257048,1.4109125137329102
2622,1528931736_1555547266,1.285946249961853
2623,1634899978_1647216073,2.5968780517578125
2624,1555833397_1555031467,2.837676763534546
2625,1489811797_1604218560,3.6315910816192627
2626,1592505631_1588369214,2.9041619300842285
2627,1617502264_1602624025,2.8756697177886963
2628,1629688492_1594161022,2.928368091583252
2629,1582476993_1641762729,3.259253978729248
2630,1598150982_1598409549,2.1983046531677246
2631,1639377434_1595956912,3.3949005603790283
2632,1599501101_1599537548,1.677497148513794
2633,1547070329_1540580899,2.6602635383605957
2634,1527494489_1525139438,2.4607601165771484
2635,1585702695_1586759483,2.9923417568206787
2636,1560404523_1545160678,3.0573363304138184
2637,1612918913_1637144749,1.935803771018982
2638,1551214094_1538654894,3.2504711151123047
2639,1550630825_1549795493,3.2891111373901367
2640,1484936899_1577699490,3.6735334396362305
2641,1595351955_1611741071,2.4897336959838867
2642,1538152308_1639242719,3.077183723449707
2643,1577829611_1578072718,2.677518367767334
2644,1489634624_1489714928,2.786956787109375
2645,1604488356_1639564311,3.2848405838012695
2646,1578528500_1578610672,2.1103978157043457
2647,1484976823_1484956278,1.3857951164245605
2648,1533028063_1566273068,1.430922508239746
2649,1642525822_1624563495,2.7502996921539307
2650,1511688013_1512303323,2.5371010303497314
2651,1546819207_1557228824,2.0516693592071533
2652,1563298517_1563316993,2.9282517433166504
2653,1616226288_1578677017,1.8540356159210205
2654,1576858889_1599398277,3.5212440490722656
2655,1516619347_1564385072,2.8026199340820312
2656,1605741096_1598624052,1.9985579252243042
2657,1549512845_1554465950,2.0781242847442627
2658,1603325616_1631870258,1.668416976928711
2659,1544911607_1544697909,2.563077449798584
2660,1558669509_1558594807,3.0911271572113037
2661,1533800341_1540033772,2.862499713897705
2662,1634579678_1630983473,2.717672824859619
2663,1567979129_1558883050,2.0975096225738525
2664,1577741326_1556182219,1.7368392944335938
2665,1586653930_1554127284,3.1792707443237305
2666,1489204237_1578230665,1.9075546264648438
2667,1529169576_1529642564,2.737496852874756
2668,1570154819_1570128432,2.810054302215576
2669,1587069958_1543692294,2.9547770023345947
2670,1581847093_1581921226,1.7197463512420654
2671,1547215957_1577378408,3.3640894889831543
2672,1548825805_1548825806,2.9347920417785645
2673,1491699974_1491843728,1.3214913606643677
2674,1615462021_1614797257,3.374295234680176
2675,1558738653_1589907678,1.5333937406539917
2676,1529968140_1529587446,2.483856678009033
2677,1626177753_1626600561,3.4809470176696777
2678,1606494901_1570229246,3.122629404067993
2679,1508960398_1510066669,2.241760730743408
2680,1505812552_1504649303,1.9714410305023193
2681,1536979919_1538642548,3.432403564453125
2682,1503683554_1606099875,3.670650005340576
2683,1633004052_1632253090,2.3478925228118896
2684,1577309666_1539222052,2.3012256622314453
2685,1638561467_1497808960,3.669766426086426
2686,1534899149_1606093599,2.0767314434051514
2687,1510105122_1508612215,2.467991828918457
2688,1629127028_1628697303,2.880427122116089
2689,1647751255_1609055314,1.6834235191345215
2690,1502452261_1496390599,3.51023530960083
2691,1591244334_1595023467,2.813976287841797
2692,1595022239_1594566095,2.2859909534454346
2693,1629877770_1629311514,3.0091471672058105
2694,1506135580_1521027025,3.273329734802246
2695,1489438710_1489488066,1.3310233354568481
2696,1589558975_1617826144,2.8131651878356934
2697,1523481733_1530178103,3.4749832153320312
2698,1577897117_1586544746,1.5998761653900146
2699,1516647785_1515728337,2.72638201713562
2700,1525127987_1568361410,3.752923011779785
2701,1606067636_1639098653,2.381824493408203
2702,1490423831_1488434596,1.3213539123535156
2703,1510730510_1519254939,2.958721160888672
2704,1510066674_1510051391,3.4204444885253906
2705,1539157743_1548053616,1.3831206560134888
2706,1585603077_1584617517,2.9797768592834473
2707,1619164010_1565483585,2.5165019035339355
2708,1598738189_1597707374,2.741525173187256
2709,1489745280_1543197647,3.478477716445923
2710,1603551650_1603505022,1.6263806819915771
2711,1615464491_1615384312,1.4955666065216064
2712,1536835492_1536924929,1.448686122894287
2713,1630668289_1629702420,2.7689971923828125
2714,1568445952_1553176124,2.5612223148345947
2715,1631735125_1597243615,3.366098403930664
2716,1565469585_1565521885,1.4983192682266235
2717,1628835977_1628944029,2.103775978088379
2718,1641926393_1641815761,3.6164379119873047
2719,1522504078_1520840984,2.6933672428131104
2720,1545021168_1554236928,3.4094793796539307
2721,1493955088_1494333584,1.3474576473236084
2722,1633807114_1634014498,3.489067316055298
2723,1546169241_1644796760,2.111747980117798
2724,1590188371_1589775777,1.6468552350997925
2725,1561567086_1561645899,2.76786470413208
2726,1503822760_1501877021,1.738877773284912
2727,1597049631_1597191831,2.5198254585266113
2728,1579069473_1579013940,1.3082268238067627
2729,1524809756_1525322200,2.2443649768829346
2730,1535994112_1536001515,1.5506112575531006
2731,1632096864_1637497055,1.4164905548095703
2732,1643384177_1641377406,2.647387981414795
2733,1620680688_1618703356,1.6547346115112305
2734,1606187796_1605021551,2.730238437652588
2735,1524431646_1544906477,3.552532196044922
2736,1565830761_1565853930,2.7944717407226562
2737,1497224949_1497258053,2.416192054748535
2738,1598277013_1591080496,2.188833713531494
2739,1494694916_1494805308,2.3602237701416016
2740,1532096628_1639240558,2.6201319694519043
2741,1643960159_1643895640,1.8254985809326172
2742,1513383287_1641599406,3.1006550788879395
2743,1603429738_1608253268,2.4196829795837402
2744,1585788404_1561148749,3.051595687866211
2745,1579541278_1579536526,2.291682481765747
2746,1590411239_1550005912,2.8694515228271484
2747,1578548602_1578544904,2.6752121448516846
2748,1514156221_1512901368,1.330376148223877
2749,1522144626_1521944869,1.356226921081543
2750,1510651939_1505743497,2.1751925945281982
2751,1616099404_1536337834,2.67372727394104
2752,1489727606_1484480429,1.3493430614471436
2753,1644570328_1643564523,2.623213768005371
2754,1592139785_1580835083,2.7837095260620117
2755,1487751734_1578760729,2.664691209793091
2756,1556028980_1495786562,3.615400552749634
2757,1494374821_1614720765,2.5282299518585205
2758,1562291204_1561817442,3.5598199367523193
2759,1504599948_1595209093,2.3800673484802246
2760,1555846999_1556189028,2.860344886779785
2761,1511253167_1487525983,3.064375877380371
2762,1595546853_1595579574,2.902255058288574
2763,1575490970_1575449788,3.431600332260132
2764,1551883656_1552892430,2.9105257987976074
2765,1622388606_1621553857,2.8704757690429688
2766,1611035233_1612257908,1.5326447486877441
2767,1623113660_1635142801,2.551832675933838
2768,1491499125_1491237538,1.7096829414367676
2769,1600798101_1549051971,2.0006625652313232
2770,1551109026_1551042859,2.394117832183838
2771,1567634982_1628336522,2.909752368927002
2772,1524618176_1632427464,1.3717299699783325
2773,1583387939_1613033468,3.0369620323181152
2774,1564515972_1572525821,2.1491873264312744
2775,1575386809_1575162754,1.5421315431594849
2776,1585591234_1610905715,2.9764602184295654
2777,1492891016_1493626963,1.846703290939331
2778,1554739126_1554863745,2.7883567810058594
2779,1581054672_1599628455,2.816051959991455
2780,1632777625_1488003772,2.736374616622925
2781,1560640182_1543591606,3.1448535919189453
2782,1545019992_1550471040,3.4392194747924805
2783,1566468131_1565035019,2.844264507293701
2784,1624744385_1623119785,2.898606777191162
2785,1643644295_1643265190,2.8324332237243652
2786,1557889402_1558371211,3.137819766998291
2787,1509914861_1509914866,3.6231448650360107
2788,1517198879_1526155482,1.8935270309448242
2789,1521186984_1521001417,1.3349025249481201
2790,1564633575_1548208000,1.813103199005127
2791,1626472879_1608034303,2.8026912212371826
2792,1548312639_1568655284,3.3400909900665283
2793,1517783286_1518290061,1.404967188835144
2794,1592369391_1589802104,3.0322163105010986
2795,1638340319_1648013868,2.6518754959106445
2796,1619951291_1618117038,1.895484209060669
2797,1577680650_1545976015,2.9412622451782227
2798,1534585736_1498770823,2.7825043201446533
2799,1554362726_1554271491,2.926295042037964
2800,1510779263_1536066339,3.36641001701355
2801,1569183509_1569360516,2.3442156314849854
2802,1514693726_1514778604,2.2398204803466797
2803,1578526317_1570270408,1.8999667167663574
2804,1556817289_1583857471,3.5583150386810303
2805,1562147200_1543850068,1.8217825889587402
2806,1496643461_1496613308,1.4890319108963013
2807,1549421500_1513673018,2.135200023651123
2808,1561649256_1627527491,3.114621639251709
2809,1555058840_1565748096,2.6290013790130615
2810,1529077741_1609529299,2.747377872467041
2811,1491406880_1606343434,1.6175942420959473
2812,1624306954_1586336260,3.590012311935425
2813,1531674925_1620636118,2.3290271759033203
2814,1595835295_1542457100,2.586273193359375
2815,1636137889_1630958198,3.126359224319458
2816,1629994293_1630280002,3.088531732559204
2817,1620911172_1514465166,1.8513087034225464
2818,1526403982_1526414832,1.3983855247497559
2819,1558942258_1558746857,3.5377156734466553
2820,1589898069_1591455631,1.7172688245773315
2821,1588492527_1630604214,3.5020899772644043
2822,1593065730_1627308875,2.003286361694336
2823,1623097917_1623110272,1.3195639848709106
2824,1487436108_1485659512,1.4006879329681396
2825,1592260739_1592210834,1.5091168880462646
2826,1619068351_1621099052,3.410480260848999
2827,1646591305_1646986126,1.7730802297592163
2828,1596269189_1588617519,3.6417171955108643
2829,1642418760_1644577974,3.103644609451294
2830,1541904171_1561064320,2.6531262397766113
2831,1597726582_1598439899,1.7435327768325806
2832,1526072348_1513225396,2.9963326454162598
2833,1500918896_1495232212,3.474715232849121
2834,1606761103_1590383577,2.4900197982788086
2835,1499672505_1525090190,1.8775997161865234
2836,1603736934_1510721039,2.1315646171569824
2837,1614658718_1615209031,2.0342679023742676
2838,1637264923_1640943935,2.758718490600586
2839,1500905494_1500861690,2.461130142211914
2840,1639545997_1635996234,1.3482424020767212
2841,1527282416_1527185438,2.7337963581085205
2842,1618911364_1607739213,3.0093517303466797
2843,1625092898_1619794670,2.349304437637329
2844,1518756489_1532089163,3.4613890647888184
2845,1636460186_1636492918,2.7467269897460938
2846,1575309361_1574915744,2.339634895324707
2847,1631652654_1639940005,1.6576926708221436
2848,1602074576_1602029357,1.3399358987808228
2849,1549725071_1578833577,2.8185272216796875
2850,1630949111_1551736260,3.445868492126465
2851,1556212862_1524944290,3.1374893188476562
2852,1494564453_1521067438,2.060476779937744
2853,1618994585_1618910598,1.4550280570983887
2854,1548330918_1548221667,2.545898675918579
2855,1536291937_1539777970,2.650146484375
2856,1609580835_1610475985,1.7884950637817383
2857,1539138854_1550709675,2.871495485305786
2858,1567669910_1590598920,2.2860841751098633
2859,1611154602_1611682049,1.405780553817749
2860,1620041461_1610732495,1.5509759187698364
2861,1557407472_1541321733,2.9996626377105713
2862,1608416721_1633712806,2.9108409881591797
2863,1603072371_1589682270,3.214254856109619
2864,1488041073_1528781380,3.209315299987793
2865,1536199598_1517101362,1.7029309272766113
2866,1620081170_1574599523,2.8552870750427246
2867,1595368765_1595369311,3.131906032562256
2868,1566382263_1582457178,3.1993303298950195
2869,1624178459_1554885289,2.790602445602417
2870,1592131729_1572053422,3.259674310684204
2871,1619093586_1490481657,3.153942346572876
2872,1645339568_1645353301,2.102908134460449
2873,1548604467_1548571990,1.3286035060882568
2874,1535806799_1600521076,3.2901175022125244
2875,1621124980_1621555894,2.5782487392425537
2876,1568051061_1512431682,1.5271527767181396
2877,1514489958_1532711600,2.9931349754333496
2878,1634649050_1615395313,1.895251750946045
2879,1521821585_1521865579,3.48522686958313
2880,1504867792_1504672698,2.7403576374053955
2881,1556109316_1556191112,2.2762484550476074
2882,1525722455_1560651123,2.4740185737609863
2883,1592463443_1592181087,1.5510470867156982
2884,1589806962_1614902739,3.012923240661621
2885,1633219375_1635141799,2.2609214782714844
2886,1536650992_1537157853,1.3707780838012695
2887,1638424518_1608994343,3.2235820293426514
2888,1642758990_1560758197,2.4469244480133057
2889,1604620499_1604577142,1.7932528257369995
2890,1584514170_1595481195,3.202849864959717
2891,1644859175_1520160246,3.398226499557495
2892,1589802402_1623198072,3.3740170001983643
2893,1496313201_1485609449,3.481149673461914
2894,1506269503_1503602997,3.3998022079467773
2895,1499844957_1590355486,2.455251693725586
2896,1631789744_1631687122,1.3862229585647583
2897,1507112065_1531422057,1.538299560546875
2898,1558432949_1622252435,3.0545480251312256
2899,1638354697_1577311702,2.6362884044647217
2900,1628682261_1629596175,2.4551422595977783
2901,1560969376_1594272777,3.198547124862671
2902,1529895665_1529551938,2.444326162338257
2903,1625683770_1628187925,2.0001583099365234
2904,1550596060_1550589185,1.9285537004470825
2905,1618667518_1602195859,2.0493733882904053
2906,1508820983_1508741076,2.566235303878784
2907,1629437221_1629609733,1.3318156003952026
2908,1623932804_1622675759,1.6987426280975342
2909,1625775910_1625534352,2.6697704792022705
2910,1552093258_1606420467,1.459625244140625
2911,1640147621_1600204261,2.257598876953125
2912,1523655413_1522122549,1.3010129928588867
2913,1612746454_1607525851,1.695156216621399
2914,1604646208_1616814241,1.5436630249023438
2915,1558525026_1645637935,3.310875654220581
2916,1547028443_1514452596,2.415742874145508
2917,1518835035_1544640572,2.7730138301849365
2918,1531699579_1603370116,3.520991802215576
2919,1548597304_1565410370,1.5499351024627686
2920,1496829626_1543726278,1.47808837890625
2921,1497400872_1495454577,3.1073989868164062
2922,1527281812_1526696188,2.0872244834899902
2923,1620629360_1613363118,3.1559038162231445
2924,1598953491_1597842763,1.7721905708312988
2925,1579569309_1598174129,1.6693631410598755
2926,1602332089_1602225295,1.4150216579437256
2927,1498212167_1499233319,1.5894824266433716
2928,1527293553_1533540179,2.9131741523742676
2929,1569737844_1606447362,3.0479023456573486
2930,1539922187_1540177831,1.6965947151184082
2931,1596970814_1581907151,3.299999475479126
2932,1583468701_1607503837,3.3555984497070312
2933,1572891614_1572402966,2.5274901390075684
2934,1604077617_1603360326,3.2726125717163086
2935,1578833564_1565527346,2.9225914478302
2936,1591624028_1577806118,2.231102466583252
2937,1553018351_1637211349,1.3176997900009155
2938,1585394262_1582570528,2.5850462913513184
2939,1508776375_1628506900,2.088160753250122
2940,1583996262_1583745451,3.0577139854431152
2941,1607418514_1620698870,2.986621141433716
2942,1565316884_1564187954,2.440742015838623
2943,1565255359_1565288581,2.153231620788574
2944,1596410879_1592977833,1.8807199001312256
2945,1606426625_1519964220,1.4639630317687988
2946,1567997761_1568590843,2.6263365745544434
2947,1615504290_1560790175,3.5057601928710938
2948,1606094980_1631159913,2.6121644973754883
2949,1628444019_1628442658,1.3272813558578491
2950,1563427549_1563778431,3.120051860809326
2951,1629827414_1547877218,2.50032377243042
2952,1541152797_1540737126,2.322803497314453
2953,1601153422_1600913799,3.1440932750701904
2954,1529173346_1529266869,2.8553197383880615
2955,1603759756_1603235759,2.6249687671661377
2956,1565483479_1571928145,3.490283250808716
2957,1598180455_1565104170,2.7919583320617676
2958,1628506900_1508919804,2.0743839740753174
2959,1562080030_1573081238,2.925647735595703
2960,1485418993_1595165552,1.5923058986663818
2961,1624751010_1627503797,1.9100414514541626
2962,1573114398_1574061990,2.966261863708496
2963,1615890610_1615594250,2.1903162002563477
2964,1522381580_1527105014,1.5907905101776123
2965,1519873628_1542013243,1.6016719341278076
2966,1518688880_1519858064,3.2953052520751953
2967,1608482645_1610655720,2.444873809814453
2968,1642450531_1642504732,2.548214912414551
2969,1604344603_1597923365,3.01837158203125
2970,1597720851_1597451959,2.9961297512054443
2971,1571672177_1570556283,2.389820098876953
2972,1606994311_1607551050,3.0072214603424072
2973,1527123251_1527463994,3.07698917388916
2974,1548820909_1630756782,2.6670081615448
2975,1527447375_1613835575,3.424227476119995
2976,1605386858_1573828345,3.645583391189575
2977,1621266137_1621635888,2.139539957046509
2978,1560686635_1594306076,2.9906020164489746
2979,1532052261_1498476903,1.695812702178955
2980,1559616630_1559365408,1.8002558946609497
2981,1576338627_1530491747,1.5536181926727295
2982,1630809649_1537380831,1.5691030025482178
2983,1486241392_1490520660,1.9083136320114136
2984,1583818328_1583804313,3.1715197563171387
2985,1509050618_1519958965,3.0047500133514404
2986,1557316328_1568619381,3.0880050659179688
2987,1525902543_1494460676,2.7890172004699707
2988,1640994777_1629743196,2.9486494064331055
2989,1512810043_1512724670,2.7736153602600098
2990,1581969007_1604312237,2.6532444953918457
2991,1645363231_1576424846,2.8176982402801514
2992,1564096642_1563681533,2.218393087387085
2993,1491315317_1488617531,2.934906482696533
2994,1609844438_1593394335,2.820491075515747
2995,1600731800_1601726492,3.188098430633545
2996,1598303494_1573475482,3.0081639289855957
2997,1494822007_1494847238,2.7877213954925537
2998,1586727133_1586788189,2.1462783813476562
2999,1634800959_1634631460,1.4041882753372192
3000,1594118289_1594109481,1.6239423751831055
3001,1530419069_1530459292,1.8287789821624756
3002,1590086047_1605846048,2.5888400077819824
3003,1626591050_1641947941,1.5352444648742676
3004,1605145169_1605070816,3.191779375076294
3005,1604177390_1552590289,2.7173526287078857
3006,1627408987_1627967721,1.6700457334518433
3007,1530471138_1516328960,3.660043716430664
3008,1575111790_1587917155,3.3111305236816406
3009,1644268800_1547264051,2.8419017791748047
3010,1604156886_1581246504,3.2548818588256836
3011,1597612069_1530929774,2.1762466430664062
3012,1646303092_1533607300,1.5023000240325928
3013,1634071439_1635979102,1.5502572059631348
3014,1631063041_1630728382,2.6855671405792236
3015,1550679281_1550669141,2.67305850982666
3016,1524637195_1524623606,2.7750370502471924
3017,1510026262_1504497915,2.7937803268432617
3018,1578676394_1578824697,1.8812092542648315
3019,1643521453_1639798268,1.3051586151123047
3020,1625769980_1625771481,1.3340909481048584
3021,1542778448_1501553021,2.483088970184326
3022,1531161809_1530493951,2.4199881553649902
3023,1521906798_1537196502,1.5778359174728394
3024,1575745665_1575645408,3.0094735622406006
3025,1557348211_1557223803,2.6272389888763428
3026,1523656948_1647584742,2.0818865299224854
3027,1528874361_1524005391,3.314601421356201
3028,1551642300_1550807612,3.3877663612365723
3029,1521951346_1522543815,2.8125100135803223
3030,1491581986_1538003777,1.731255054473877
3031,1542229195_1542741634,3.0259337425231934
3032,1574354999_1574624465,2.630514621734619
3033,1511209371_1511938139,1.4522502422332764
3034,1597285893_1578670952,2.5580267906188965
3035,1597544434_1597367716,2.9899775981903076
3036,1605593426_1605385542,2.7320940494537354
3037,1485350427_1486534258,1.5402722358703613
3038,1615829872_1626327995,2.937788963317871
3039,1602768022_1597308183,3.0916619300842285
3040,1631846584_1631813970,1.4510376453399658
3041,1645644330_1640957258,3.4871551990509033
3042,1569213379_1560428109,2.094334363937378
3043,1640633648_1592663971,1.839458703994751
3044,1646876394_1646872476,1.612640380859375
3045,1516363373_1516315267,1.9761186838150024
3046,1538675012_1538698909,2.170865774154663
3047,1544811896_1619934658,2.7653255462646484
3048,1603650324_1603222636,2.7158596515655518
3049,1570559172_1611774462,2.657501220703125
3050,1615923917_1617661317,1.569445252418518
3051,1621130056_1583380643,3.0562357902526855
3052,1540759556_1540479007,1.602726936340332
3053,1556422878_1554853508,3.641371726989746
3054,1521337187_1521308356,2.6190738677978516
3055,1640400754_1640040014,1.4996082782745361
3056,1489321289_1491371886,3.2200748920440674
3057,1569112680_1551882430,3.38438081741333
3058,1611286118_1587701904,2.481204032897949
3059,1634748191_1634797540,1.9453709125518799
3060,1572866753_1572867654,1.388043999671936
3061,1631168105_1585554415,2.964022159576416
3062,1577854448_1578342689,1.344190239906311
3063,1634028441_1634047250,2.012596368789673
3064,1616156852_1614892184,2.9285542964935303
3065,1508115621_1613681957,3.0417914390563965
3066,1625479298_1620770458,2.885852813720703
3067,1508826526_1505333110,2.5730652809143066
3068,1517296022_1517650773,1.2960073947906494
3069,1484409967_1484414562,2.47390079498291
3070,1590935127_1551882438,2.628966808319092
3071,1625172226_1587649397,3.013901710510254
3072,1502603587_1502294639,3.0447659492492676
3073,1561829899_1562257098,2.6582658290863037
3074,1526417305_1527203147,2.6909146308898926
3075,1641238737_1625208604,3.461829423904419
3076,1601028587_1600939303,1.427813172340393
3077,1521060426_1601833528,3.3380768299102783
3078,1610761697_1610949892,2.8357346057891846
3079,1489855658_1489906825,1.595105767250061
3080,1508905614_1511232270,1.6851826906204224
3081,1595590925_1597424069,2.07179594039917
3082,1577295325_1522567643,3.053624153137207
3083,1491412905_1491425949,1.2852983474731445
3084,1642527120_1642261108,3.0599634647369385
3085,1580021690_1579951825,2.220794439315796
3086,1574695020_1532206688,2.405700922012329
3087,1585685493_1609095688,3.2032620906829834
3088,1546037515_1547198345,2.7658960819244385
3089,1523172201_1523117498,2.042426347732544
3090,1624424059_1626472213,2.28788423538208
3091,1542950498_1542553273,2.1710212230682373
3092,1512343251_1492256083,1.4300099611282349
3093,1644789741_1619223932,2.5781424045562744
3094,1566734358_1583622671,2.1362648010253906
3095,1571654207_1572557276,2.377776622772217
3096,1519358585_1621858413,2.7675158977508545
3097,1558331650_1626575271,2.1323585510253906
3098,1604226394_1604237111,2.3609580993652344
3099,1637403263_1542786178,2.132728099822998
3100,1518076328_1515078706,2.0588276386260986
3101,1487434280_1595528307,1.6537647247314453
3102,1579878752_1594565460,2.6680660247802734
3103,1539230660_1492960207,3.302964210510254
3104,1645595599_1642551206,3.332937717437744
3105,1585843265_1562892914,2.9397480487823486
3106,1560655865_1603363534,2.4664554595947266
3107,1584064566_1583432869,2.471952438354492
3108,1493564433_1522813691,2.8438589572906494
3109,1524818527_1525416576,3.5078797340393066
3110,1614568966_1587558128,2.863476276397705
3111,1627480611_1499702663,3.3485729694366455
3112,1493678300_1493991125,2.670006513595581
3113,1631226131_1622060698,2.6043930053710938
3114,1602732544_1508926393,1.4784497022628784
3115,1597196901_1597090630,2.0950021743774414
3116,1583192427_1583170585,1.564945101737976
3117,1597188023_1596421764,3.0669775009155273
3118,1618259235_1570095654,2.1131510734558105
3119,1642547821_1625486656,3.1470909118652344
3120,1642561466_1624563759,3.4277262687683105
3121,1641219305_1640896141,1.6583781242370605
3122,1582521725_1574750338,2.8441829681396484
3123,1508741460_1574771504,2.9547314643859863
3124,1516334907_1516401745,1.9389424324035645
3125,1529688235_1528210239,2.789656400680542
3126,1531290951_1531488745,3.002746105194092
3127,1609529997_1609532622,3.0208113193511963
3128,1568499775_1523943731,3.16697096824646
3129,1585208727_1633733171,2.0801453590393066
3130,1532478609_1624267678,2.775038242340088
3131,1588084676_1589415022,2.6526503562927246
3132,1577187794_1551298140,2.470602035522461
3133,1585396103_1605878984,2.5579850673675537
3134,1484683391_1610744106,3.6243906021118164
3135,1570992827_1570967899,2.372775077819824
3136,1592560460_1527176055,3.434537649154663
3137,1507179161_1523850928,3.014467477798462
3138,1610971667_1611103947,2.0994515419006348
3139,1529951415_1527705727,1.9565198421478271
3140,1616988309_1615214170,2.006232738494873
3141,1594272623_1584297731,3.2983767986297607
3142,1509370892_1509955192,3.38778018951416
3143,1486990348_1630918164,3.063525438308716
3144,1522156254_1523016223,2.8177568912506104
3145,1639041939_1637999869,3.4565396308898926
3146,1588770314_1554778505,2.5808825492858887
3147,1511227773_1511235297,2.4002695083618164
3148,1560761308_1625045745,3.698394298553467
3149,1577195508_1576501323,3.363527536392212
3150,1502702976_1544110199,1.7457060813903809
3151,1622899057_1622545017,1.4217174053192139
3152,1597764456_1598307016,1.87813401222229
3153,1612457168_1633060963,3.4033725261688232
3154,1594332019_1593455063,2.0041213035583496
3155,1543716837_1488336924,3.1623189449310303
3156,1607670364_1542525639,2.8655478954315186
3157,1530395182_1600800707,2.583423376083374
3158,1510639058_1504535101,2.963787794113159
3159,1609762098_1617500901,3.241612672805786
3160,1625938915_1492300436,2.8801474571228027
3161,1573972168_1558087137,2.4371800422668457
3162,1540556002_1598322787,2.4486470222473145
3163,1635911433_1635911436,2.7850329875946045
3164,1639832295_1637749795,2.2274584770202637
3165,1529413285_1529413248,2.0407934188842773
3166,1613129442_1613129455,2.8253087997436523
3167,1496221479_1494681099,1.806681513786316
3168,1541834464_1524934667,2.7263240814208984
3169,1527104027_1528774659,2.6323468685150146
3170,1528101786_1547982980,2.2614569664001465
3171,1520748441_1520359310,2.670865535736084
3172,1582528898_1513846051,2.890745162963867
3173,1539096917_1486835735,2.651327133178711
3174,1550731047_1585644506,2.800358533859253
3175,1524354888_1524854280,2.5536413192749023
3176,1510517120_1517774639,2.587071418762207
3177,1615845818_1615332906,2.3830924034118652
3178,1513977118_1514364089,2.6563873291015625
3179,1565143327_1565349329,2.6235415935516357
3180,1620796895_1627935078,2.699991226196289
3181,1488275545_1517717206,3.2470152378082275
3182,1602953661_1527240968,2.8060429096221924
